1.1235	3.5E-5	0
1.12743	6.5E-5	7.81E-4
1.13137	6.5E-5	0.00156
1.13529	9.6E-5	0.00234
1.13921	9.6E-5	0.00313
1.14312	9.6E-5	0.00391
1.14702	9.6E-5	0.00469
1.15091	1.27E-4	0.00547
1.15478	1.27E-4	0.00625
1.15863	1.27E-4	0.00703
1.16245	1.27E-4	0.00781
1.16626	1.27E-4	0.00859
1.17004	1.27E-4	0.00938
1.17379	1.58E-4	0.01016
1.17751	1.27E-4	0.01094
1.1812	1.58E-4	0.01172
1.18485	1.58E-4	0.0125
1.18847	1.58E-4	0.01328
1.19205	1.58E-4	0.01406
1.19558	1.58E-4	0.01484
1.19908	1.58E-4	0.01563
1.20252	1.89E-4	0.01641
1.20592	1.89E-4	0.01719
1.20928	1.89E-4	0.01797
1.21257	1.58E-4	0.01875
1.21582	1.89E-4	0.01953
1.21901	1.89E-4	0.02031
1.22214	1.58E-4	0.02109
1.22522	1.89E-4	0.02188
1.22823	1.89E-4	0.02266
1.23118	1.58E-4	0.02344
1.23406	1.89E-4	0.02422
1.23688	1.89E-4	0.025
1.23963	1.89E-4	0.02578
1.24231	1.89E-4	0.02656
1.24492	1.89E-4	0.02734
1.24746	1.89E-4	0.02813
1.24992	1.89E-4	0.02891
1.2523	1.89E-4	0.02969
1.25461	1.58E-4	0.03047
1.25684	1.58E-4	0.03125
1.25899	1.89E-4	0.03203
1.26106	1.58E-4	0.03281
1.26304	1.89E-4	0.03359
1.26494	1.89E-4	0.03438
1.26676	1.58E-4	0.03516
1.26849	1.58E-4	0.03594
1.27013	1.58E-4	0.03672
1.27169	1.58E-4	0.0375
1.27315	1.58E-4	0.03828
1.27453	1.58E-4	0.03906
1.27581	1.58E-4	0.03984
1.27701	1.58E-4	0.04063
1.27811	1.58E-4	0.04141
1.27912	1.58E-4	0.04219
1.28003	1.27E-4	0.04297
1.28085	1.58E-4	0.04375
1.28158	1.27E-4	0.04453
1.28221	1.27E-4	0.04531
1.28275	1.27E-4	0.04609
1.28319	1.27E-4	0.04688
1.28353	1.27E-4	0.04766
1.28378	1.27E-4	0.04844
1.28393	1.27E-4	0.04922
1.28399	9.6E-5	0.05
1.28395	9.6E-5	0.05078
1.28381	9.6E-5	0.05156
1.28358	6.5E-5	0.05234
1.28325	9.6E-5	0.05313
1.28282	9.6E-5	0.05391
1.2823	6.5E-5	0.05469
1.28169	6.5E-5	0.05547
1.28098	6.5E-5	0.05625
1.28017	6.5E-5	0.05703
1.27927	6.5E-5	0.05781
1.27828	6.5E-5	0.05859
1.27719	3.5E-5	0.05938
1.27601	3.5E-5	0.06016
1.27474	3.5E-5	0.06094
1.27338	3.5E-5	0.06172
1.27193	3.5E-5	0.0625
1.27039	3.5E-5	0.06328
1.26876	3.5E-5	0.06406
1.26705	4E-6	0.06484
1.26525	4E-6	0.06563
1.26336	4E-6	0.06641
1.26139	4E-6	0.06719
1.25934	4E-6	0.06797
1.25721	4E-6	0.06875
1.25499	4E-6	0.06953
1.2527	4E-6	0.07031
1.25033	4E-6	0.07109
1.24788	-2.7E-5	0.07188
1.24536	-2.7E-5	0.07266
1.24277	-2.7E-5	0.07344
1.2401	-5.8E-5	0.07422
1.23737	-2.7E-5	0.075
1.23457	-2.7E-5	0.07578
1.2317	-5.8E-5	0.07656
1.22876	-2.7E-5	0.07734
1.22577	-2.7E-5	0.07813
1.22271	-5.8E-5	0.07891
1.21959	-5.8E-5	0.07969
1.21642	-5.8E-5	0.08047
1.21319	-5.8E-5	0.08125
1.2099	-5.8E-5	0.08203
1.20657	-5.8E-5	0.08281
1.20318	-5.8E-5	0.08359
1.19975	-5.8E-5	0.08438
1.19627	-5.8E-5	0.08516
1.19275	-5.8E-5	0.08594
1.18919	-8.9E-5	0.08672
1.18558	-8.9E-5	0.0875
1.18195	-5.8E-5	0.08828
1.17827	-8.9E-5	0.08906
1.17457	-8.9E-5	0.08984
1.17083	-8.9E-5	0.09063
1.16707	-8.9E-5	0.09141
1.16328	-8.9E-5	0.09219
1.15946	-8.9E-5	0.09297
1.15563	-8.9E-5	0.09375
1.15178	-8.9E-5	0.09453
1.14791	-8.9E-5	0.09531
1.14402	-8.9E-5	0.09609
1.14013	-8.9E-5	0.09688
1.13622	-8.9E-5	0.09766
1.13231	-8.9E-5	0.09844
1.1284	-8.9E-5	0.09922
1.12448	-8.9E-5	0.1
1.12056	-8.9E-5	0.10078
1.11664	-8.9E-5	0.10156
1.11273	-8.9E-5	0.10234
1.10882	-8.9E-5	0.10313
1.10493	-8.9E-5	0.10391
1.10105	-8.9E-5	0.10469
1.09718	-8.9E-5	0.10547
1.09332	-8.9E-5	0.10625
1.08949	-8.9E-5	0.10703
1.08568	-8.9E-5	0.10781
1.08189	-8.9E-5	0.10859
1.07812	-8.9E-5	0.10938
1.07439	-8.9E-5	0.11016
1.07068	-1.19E-4	0.11094
1.06701	-8.9E-5	0.11172
1.06337	-8.9E-5	0.1125
1.05977	-8.9E-5	0.11328
1.05621	-8.9E-5	0.11406
1.05268	-8.9E-5	0.11484
1.04921	-8.9E-5	0.11563
1.04577	-8.9E-5	0.11641
1.04239	-5.8E-5	0.11719
1.03905	-8.9E-5	0.11797
1.03577	-8.9E-5	0.11875
1.03254	-5.8E-5	0.11953
1.02936	-8.9E-5	0.12031
1.02625	-5.8E-5	0.12109
1.02319	-5.8E-5	0.12188
1.02019	-8.9E-5	0.12266
1.01726	-5.8E-5	0.12344
1.01439	-5.8E-5	0.12422
1.01158	-8.9E-5	0.125
1.00885	-5.8E-5	0.12578
1.00618	-5.8E-5	0.12656
1.00359	-5.8E-5	0.12734
1.00107	-5.8E-5	0.12813
0.99862	-5.8E-5	0.12891
0.99625	-5.8E-5	0.12969
0.99396	-8.9E-5	0.13047
0.99175	-5.8E-5	0.13125
0.98961	-5.8E-5	0.13203
0.98756	-5.8E-5	0.13281
0.98559	-5.8E-5	0.13359
0.98371	-5.8E-5	0.13438
0.9819	-5.8E-5	0.13516
0.98019	-5.8E-5	0.13594
0.97856	-5.8E-5	0.13672
0.97702	-5.8E-5	0.1375
0.97557	-2.7E-5	0.13828
0.97421	-2.7E-5	0.13906
0.97294	-5.8E-5	0.13984
0.97176	-2.7E-5	0.14063
0.97068	-2.7E-5	0.14141
0.96968	-5.8E-5	0.14219
0.96878	-2.7E-5	0.14297
0.96798	-2.7E-5	0.14375
0.96727	-2.7E-5	0.14453
0.96665	-2.7E-5	0.14531
0.96613	-2.7E-5	0.14609
0.96571	-2.7E-5	0.14688
0.96538	-2.7E-5	0.14766
0.96514	-2.7E-5	0.14844
0.96501	-2.7E-5	0.14922
0.96497	-2.7E-5	0.15
0.96502	-2.7E-5	0.15078
0.96517	-2.7E-5	0.15156
0.96542	-2.7E-5	0.15234
0.96577	4E-6	0.15313
0.96621	4E-6	0.15391
0.96674	-2.7E-5	0.15469
0.96737	4E-6	0.15547
0.9681	4E-6	0.15625
0.96892	-2.7E-5	0.15703
0.96984	4E-6	0.15781
0.97085	4E-6	0.15859
0.97195	4E-6	0.15938
0.97314	4E-6	0.16016
0.97443	4E-6	0.16094
0.9758	4E-6	0.16172
0.97727	4E-6	0.1625
0.97882	4E-6	0.16328
0.98046	4E-6	0.16406
0.98219	4E-6	0.16484
0.98401	3.5E-5	0.16563
0.98591	4E-6	0.16641
0.9879	3.5E-5	0.16719
0.98996	3.5E-5	0.16797
0.99211	4E-6	0.16875
0.99434	3.5E-5	0.16953
0.99665	3.5E-5	0.17031
0.99904	3.5E-5	0.17109
1.0015	3.5E-5	0.17188
1.00403	3.5E-5	0.17266
1.00664	3.5E-5	0.17344
1.00932	3.5E-5	0.17422
1.01207	3.5E-5	0.175
1.01489	6.5E-5	0.17578
1.01778	3.5E-5	0.17656
1.02072	6.5E-5	0.17734
1.02374	6.5E-5	0.17813
1.02681	3.5E-5	0.17891
1.02994	6.5E-5	0.17969
1.03313	6.5E-5	0.18047
1.03638	6.5E-5	0.18125
1.03968	6.5E-5	0.18203
1.04303	6.5E-5	0.18281
1.04643	6.5E-5	0.18359
1.04988	9.6E-5	0.18438
1.05337	9.6E-5	0.18516
1.05691	6.5E-5	0.18594
1.06049	9.6E-5	0.18672
1.0641	9.6E-5	0.1875
1.06776	9.6E-5	0.18828
1.07144	9.6E-5	0.18906
1.07517	9.6E-5	0.18984
1.07892	9.6E-5	0.19063
1.0827	1.27E-4	0.19141
1.0865	1.27E-4	0.19219
1.09033	1.27E-4	0.19297
1.09418	1.27E-4	0.19375
1.09805	1.27E-4	0.19453
1.10193	1.27E-4	0.19531
1.10583	1.27E-4	0.19609
1.10974	1.27E-4	0.19688
1.11366	1.58E-4	0.19766
1.11759	1.27E-4	0.19844
1.12152	1.58E-4	0.19922
1.12545	1.58E-4	0.2
1.12939	1.58E-4	0.20078
1.13332	1.58E-4	0.20156
1.13725	1.58E-4	0.20234
1.14117	1.58E-4	0.20313
1.14508	1.58E-4	0.20391
1.14898	1.89E-4	0.20469
1.15286	1.89E-4	0.20547
1.15673	1.58E-4	0.20625
1.16058	1.89E-4	0.20703
1.16441	1.89E-4	0.20781
1.16821	1.89E-4	0.20859
1.17199	1.89E-4	0.20938
1.17574	1.89E-4	0.21016
1.17946	1.89E-4	0.21094
1.18315	2.19E-4	0.21172
1.18681	1.89E-4	0.2125
1.19042	1.89E-4	0.21328
1.194	2.19E-4	0.21406
1.19754	1.89E-4	0.21484
1.20103	2.19E-4	0.21563
1.20448	2.19E-4	0.21641
1.20788	1.89E-4	0.21719
1.21123	1.89E-4	0.21797
1.21453	2.19E-4	0.21875
1.21777	2.19E-4	0.21953
1.22096	2.19E-4	0.22031
1.2241	2.19E-4	0.22109
1.22717	2.19E-4	0.22188
1.23018	1.89E-4	0.22266
1.23313	2.19E-4	0.22344
1.23602	2.19E-4	0.22422
1.23883	2.19E-4	0.225
1.24158	2.19E-4	0.22578
1.24427	2.19E-4	0.22656
1.24687	1.89E-4	0.22734
1.24941	1.89E-4	0.22813
1.25187	1.89E-4	0.22891
1.25426	1.89E-4	0.22969
1.25656	1.89E-4	0.23047
1.25879	1.89E-4	0.23125
1.26094	1.89E-4	0.23203
1.26301	1.89E-4	0.23281
1.265	1.89E-4	0.23359
1.2669	1.89E-4	0.23438
1.26871	1.89E-4	0.23516
1.27044	1.89E-4	0.23594
1.27209	1.58E-4	0.23672
1.27364	1.58E-4	0.2375
1.27511	1.89E-4	0.23828
1.27648	1.58E-4	0.23906
1.27777	1.58E-4	0.23984
1.27896	1.58E-4	0.24063
1.28006	1.58E-4	0.24141
1.28107	1.27E-4	0.24219
1.28199	1.58E-4	0.24297
1.28281	1.58E-4	0.24375
1.28353	1.27E-4	0.24453
1.28416	1.58E-4	0.24531
1.2847	1.27E-4	0.24609
1.28514	1.27E-4	0.24688
1.28549	1.27E-4	0.24766
1.28573	1.27E-4	0.24844
1.28589	9.6E-5	0.24922
1.28594	9.6E-5	0.25
1.2859	9.6E-5	0.25078
1.28576	9.6E-5	0.25156
1.28553	9.6E-5	0.25234
1.2852	9.6E-5	0.25313
1.28478	6.5E-5	0.25391
1.28426	9.6E-5	0.25469
1.28364	9.6E-5	0.25547
1.28293	6.5E-5	0.25625
1.28212	6.5E-5	0.25703
1.28122	6.5E-5	0.25781
1.28023	3.5E-5	0.25859
1.27914	3.5E-5	0.25938
1.27797	3.5E-5	0.26016
1.2767	3.5E-5	0.26094
1.27534	3.5E-5	0.26172
1.27388	3.5E-5	0.2625
1.27235	3.5E-5	0.26328
1.27072	4E-6	0.26406
1.269	3.5E-5	0.26484
1.2672	4E-6	0.26563
1.26532	4E-6	0.26641
1.26335	4E-6	0.26719
1.26129	4E-6	0.26797
1.25916	4E-6	0.26875
1.25695	4E-6	0.26953
1.25465	4E-6	0.27031
1.25228	4E-6	0.27109
1.24984	-2.7E-5	0.27188
1.24732	-2.7E-5	0.27266
1.24472	-2.7E-5	0.27344
1.24206	-2.7E-5	0.27422
1.23932	-2.7E-5	0.275
1.23652	-5.8E-5	0.27578
1.23365	-2.7E-5	0.27656
1.23072	-2.7E-5	0.27734
1.22772	-5.8E-5	0.27813
1.22466	-5.8E-5	0.27891
1.22154	-5.8E-5	0.27969
1.21837	-5.8E-5	0.28047
1.21514	-5.8E-5	0.28125
1.21185	-5.8E-5	0.28203
1.20852	-5.8E-5	0.28281
1.20513	-5.8E-5	0.28359
1.2017	-5.8E-5	0.28438
1.19822	-5.8E-5	0.28516
1.1947	-8.9E-5	0.28594
1.19114	-5.8E-5	0.28672
1.18754	-5.8E-5	0.2875
1.1839	-8.9E-5	0.28828
1.18023	-5.8E-5	0.28906
1.17652	-8.9E-5	0.28984
1.17278	-8.9E-5	0.29063
1.16902	-8.9E-5	0.29141
1.16523	-8.9E-5	0.29219
1.16142	-8.9E-5	0.29297
1.15758	-8.9E-5	0.29375
1.15373	-8.9E-5	0.29453
1.14986	-8.9E-5	0.29531
1.14598	-8.9E-5	0.29609
1.14208	-8.9E-5	0.29688
1.13818	-8.9E-5	0.29766
1.13427	-8.9E-5	0.29844
1.13035	-8.9E-5	0.29922
1.12643	-8.9E-5	0.3
1.12251	-8.9E-5	0.30078
1.11859	-8.9E-5	0.30156
1.11468	-1.19E-4	0.30234
1.11078	-8.9E-5	0.30313
1.10688	-8.9E-5	0.30391
1.103	-8.9E-5	0.30469
1.09913	-1.19E-4	0.30547
1.09528	-8.9E-5	0.30625
1.09144	-8.9E-5	0.30703
1.08763	-8.9E-5	0.30781
1.08384	-8.9E-5	0.30859
1.08008	-8.9E-5	0.30938
1.07634	-8.9E-5	0.31016
1.07263	-8.9E-5	0.31094
1.06896	-8.9E-5	0.31172
1.06532	-8.9E-5	0.3125
1.06172	-8.9E-5	0.31328
1.05816	-8.9E-5	0.31406
1.05464	-8.9E-5	0.31484
1.05116	-8.9E-5	0.31563
1.04773	-8.9E-5	0.31641
1.04434	-8.9E-5	0.31719
1.04101	-8.9E-5	0.31797
1.03772	-8.9E-5	0.31875
1.03449	-8.9E-5	0.31953
1.03132	-8.9E-5	0.32031
1.0282	-8.9E-5	0.32109
1.02514	-8.9E-5	0.32188
1.02214	-5.8E-5	0.32266
1.01921	-5.8E-5	0.32344
1.01634	-5.8E-5	0.32422
1.01354	-8.9E-5	0.325
1.0108	-5.8E-5	0.32578
1.00814	-5.8E-5	0.32656
1.00554	-8.9E-5	0.32734
1.00302	-5.8E-5	0.32813
1.00058	-5.8E-5	0.32891
0.99821	-8.9E-5	0.32969
0.99591	-5.8E-5	0.33047
0.9937	-5.8E-5	0.33125
0.99157	-5.8E-5	0.33203
0.98951	-5.8E-5	0.33281
0.98754	-5.8E-5	0.33359
0.98566	-5.8E-5	0.33438
0.98386	-5.8E-5	0.33516
0.98214	-5.8E-5	0.33594
0.98052	-5.8E-5	0.33672
0.97898	-5.8E-5	0.3375
0.97753	-2.7E-5	0.33828
0.97616	-5.8E-5	0.33906
0.97489	-5.8E-5	0.33984
0.97372	-2.7E-5	0.34063
0.97263	-5.8E-5	0.34141
0.97164	-2.7E-5	0.34219
0.97074	-2.7E-5	0.34297
0.96993	-2.7E-5	0.34375
0.96922	-2.7E-5	0.34453
0.9686	-2.7E-5	0.34531
0.96808	-2.7E-5	0.34609
0.96766	-2.7E-5	0.34688
0.96733	-2.7E-5	0.34766
0.9671	-2.7E-5	0.34844
0.96696	-2.7E-5	0.34922
0.96692	-2.7E-5	0.35
0.96697	-2.7E-5	0.35078
0.96713	-2.7E-5	0.35156
0.96737	4E-6	0.35234
0.96772	4E-6	0.35313
0.96816	-2.7E-5	0.35391
0.9687	4E-6	0.35469
0.96933	4E-6	0.35547
0.97005	4E-6	0.35625
0.97087	4E-6	0.35703
0.97179	4E-6	0.35781
0.9728	4E-6	0.35859
0.9739	4E-6	0.35938
0.97509	4E-6	0.36016
0.97638	4E-6	0.36094
0.97775	4E-6	0.36172
0.97922	4E-6	0.3625
0.98077	4E-6	0.36328
0.98242	4E-6	0.36406
0.98415	3.5E-5	0.36484
0.98596	4E-6	0.36563
0.98786	3.5E-5	0.36641
0.98985	3.5E-5	0.36719
0.99192	3.5E-5	0.36797
0.99407	3.5E-5	0.36875
0.9963	3.5E-5	0.36953
0.9986	3.5E-5	0.37031
1.00099	3.5E-5	0.37109
1.00345	3.5E-5	0.37188
1.00599	3.5E-5	0.37266
1.0086	3.5E-5	0.37344
1.01128	6.5E-5	0.37422
1.01403	3.5E-5	0.375
1.01684	3.5E-5	0.37578
1.01973	6.5E-5	0.37656
1.02268	6.5E-5	0.37734
