0.9235	9E-6	0
0.92744	9E-6	7.81E-4
0.93138	9E-6	0.00156
0.93531	9E-6	0.00234
0.93924	9E-6	0.00313
0.94315	9E-6	0.00391
0.94706	9E-6	0.00469
0.95095	9E-6	0.00547
0.95482	9E-6	0.00625
0.95868	9E-6	0.00703
0.96251	4.1E-5	0.00781
0.96633	9E-6	0.00859
0.97011	4.1E-5	0.00938
0.97387	4.1E-5	0.01016
0.9776	4.1E-5	0.01094
0.98129	4.1E-5	0.01172
0.98495	4.1E-5	0.0125
0.98857	4.1E-5	0.01328
0.99216	4.1E-5	0.01406
0.9957	4.1E-5	0.01484
0.9992	4.1E-5	0.01563
1.00265	4.1E-5	0.01641
1.00606	4.1E-5	0.01719
1.00942	4.1E-5	0.01797
1.01272	4.1E-5	0.01875
1.01597	4.1E-5	0.01953
1.01917	4.1E-5	0.02031
1.02231	4.1E-5	0.02109
1.02539	4.1E-5	0.02188
1.02841	4.1E-5	0.02266
1.03136	4.1E-5	0.02344
1.03425	4.1E-5	0.02422
1.03708	4.1E-5	0.025
1.03983	4.1E-5	0.02578
1.04252	4.1E-5	0.02656
1.04513	4.1E-5	0.02734
1.04768	4.1E-5	0.02813
1.05014	4.1E-5	0.02891
1.05254	4.1E-5	0.02969
1.05485	4.1E-5	0.03047
1.05708	4.1E-5	0.03125
1.05924	4.1E-5	0.03203
1.06131	4.1E-5	0.03281
1.0633	4.1E-5	0.03359
1.06521	7.2E-5	0.03438
1.06703	4.1E-5	0.03516
1.06877	4.1E-5	0.03594
1.07042	4.1E-5	0.03672
1.07198	7.2E-5	0.0375
1.07345	7.2E-5	0.03828
1.07483	7.2E-5	0.03906
1.07613	4.1E-5	0.03984
1.07733	7.2E-5	0.04063
1.07843	7.2E-5	0.04141
1.07945	7.2E-5	0.04219
1.08037	4.1E-5	0.04297
1.0812	7.2E-5	0.04375
1.08193	4.1E-5	0.04453
1.08257	4.1E-5	0.04531
1.08311	7.2E-5	0.04609
1.08355	7.2E-5	0.04688
1.0839	4.1E-5	0.04766
1.08416	4.1E-5	0.04844
1.08432	4.1E-5	0.04922
1.08438	4.1E-5	0.05
1.08434	4.1E-5	0.05078
1.08421	4.1E-5	0.05156
1.08399	4.1E-5	0.05234
1.08366	4.1E-5	0.05313
1.08324	4.1E-5	0.05391
