mode,grid,resolved_grid_size,candidate,candidate_hash,ode_success,total_loss,loss_dc,loss_common_harmonics,loss_dataset_specific_harmonics,loss_phase,loss_lockin_common_amplitude,loss_lockin_dataset_specific_amplitude,loss_lockin_common_phase,loss_lockin_dataset_specific_phase,loss_physical,common_dc_rmse,common_h1_h3_rmse,runtime_s
hybrid,256,256,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,101.66343507939352,440.5345647413328,55.968259373880976,0.0,0.1350389936822729,249.16745272322302,149.661764389252,8.00467546841501,11.499160024755554,0.0,0.41977830565255886,0.420154420457915,25.487531310000122
hybrid,256,256,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,95.60612741963934,110.24225667830167,140.00265215967653,0.0,0.03153010821460628,361.7207290767694,231.3973993571078,4.496140965727742,12.56443843095633,0.0,0.20999262527841464,0.42157881482462556,26.690085612000075
hybrid,256,256,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,113.55136005198885,121.16659293003818,151.20575702207893,0.0,0.16310367454358354,415.2974411692727,314.8510633155324,6.176470714711936,13.101811641721753,0.0,0.22015139602558798,0.5452362148040525,20.49999931399998
hybrid,256,256,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,85.4017156137012,25.54281896459446,0.596580489071798,0.0,0.00030325732192310853,332.85760311086597,391.40393365316123,6.692385952120908,11.521815096174464,0.0,0.10107980800257678,0.35990314568886567,25.39490408199981
hybrid,256,256,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,71.6142507811598,30.552674075191693,101.68893145527163,0.0,0.03443562813325708,287.39203956232086,208.77907988856782,2.8355333112175387,13.245563109735365,0.0,0.1105489467614987,0.4758383974794465,33.7334307659994
hybrid,256,256,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,88.2843857152221,261.7175155417952,52.97965585131136,0.0,0.01422058768127558,281.9525005581197,177.52713838663345,7.150425438751074,13.218015072706969,0.0,0.32355371457722143,0.41617790291028073,24.91389271799926
hybrid,256,256,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,33.230039238393175,2.1503804101314086,41.23595896235071,0.0,0.0006493985571643265,135.02294396712904,106.68326452452439,3.649012061779456,10.328143821066496,0.0,0.02932835085804457,0.2905662749205296,27.259449981000216
hybrid,256,256,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,80.74240248190215,26.298831481700088,100.99349092229406,0.0,0.006286714894882325,302.12376476205657,280.22059962018284,5.51028627129954,11.528362564691381,0.0,0.10256477266917736,0.4475166850060519,26.67342575800012
hybrid,64,64,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,101.33047913663081,436.8933906929532,55.968259373880976,0.0,0.1350389936822729,249.31004511911055,150.23899705150305,8.116253239468831,11.312327759078467,0.0,0.4180398979489653,0.4177247848568762,26.130000421999284
hybrid,64,64,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,97.23093931026226,108.94439795125538,140.00265215967653,0.0,0.03153010821460628,366.2516464062601,242.95735434018894,4.438493630835444,12.452379195929272,0.0,0.20875286628092596,0.4192569002504213,26.6118174810008
hybrid,64,64,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,115.53187248031638,120.01472968083041,151.20575702207893,0.0,0.16310367454358354,419.4586209001488,329.6818054594165,6.131722314520726,13.131113271308422,0.0,0.21910246888689358,0.5426815589597419,20.158484208000118
hybrid,64,64,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,88.04859378311993,25.29535111892521,0.596580489071798,0.0,0.00030325732192310853,338.6703763975628,409.67471633479806,6.836420426635529,11.363596023764117,0.0,0.10058896782237149,0.3574934848460854,24.500699176000126
hybrid,64,64,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,72.90458430277205,30.19302940600376,101.68893145527163,0.0,0.03443562813325708,290.0185277063883,217.81987707877386,2.907245668351856,13.479211782025757,0.0,0.10989636828576958,0.4731368239575691,34.39925015800054
hybrid,64,64,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,88.56830685950712,258.14549057836336,52.97965585131136,0.0,0.01422058768127558,282.91283075071755,182.75758799807676,7.1624224128398355,13.142553556573812,0.0,0.3213381337957656,0.41367493440822417,24.702375601999847
hybrid,64,64,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,33.87699270010918,2.125068574965872,41.23595896235071,0.0,0.0006493985571643265,136.06163122638839,111.7453059877679,3.6749882594118257,10.049331891540781,0.0,0.029155229890816314,0.2889287434604637,26.715998411000328
hybrid,64,64,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,82.72523473746759,25.98931507049598,100.99349092229406,0.0,0.006286714894882325,306.04101068635197,294.39562479788725,5.476208174393768,11.62517627089036,0.0,0.10195943324773041,0.44579050960617833,25.695919693000178
hybrid,full,6144,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,101.95765851003709,442.1928094329749,55.968259373880976,0.0,0.1350389936822729,249.3060066829529,150.5078358499721,7.995217028827971,11.513759228042684,0.0,0.4205676209281808,0.4208854135239952,26.22187264600052
hybrid,full,6144,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,95.31508173839788,110.6565126178852,140.00265215967653,0.0,0.03153010821460628,360.5458750347043,229.5098292008005,4.491340461033437,12.597996063266363,0.0,0.21038679865227777,0.42229806907587264,26.4057268079996
hybrid,full,6144,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,113.23988978521537,121.52439773353643,151.20575702207893,0.0,0.16310367454358354,414.36604281797537,312.5816658795891,6.192451632672794,13.125589306542135,0.0,0.2204762098127927,0.5460317163031554,20.333887714999946
hybrid,full,6144,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,84.97335469968705,25.638825692064255,0.596580489071798,0.0,0.00030325732192310853,331.23337120703457,389.10302005621594,6.663976190320908,11.52411540515412,0.0,0.1012695920640826,0.3605793168874818,24.98072159200001
hybrid,full,6144,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,71.39027474199752,30.667500584406564,101.68893145527163,0.0,0.03443562813325708,286.82159009444626,207.2859690669572,2.8375945181884425,13.17645133057427,0.0,0.1107564907071483,0.476667698041295,28.118855503000304
hybrid,full,6144,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,88.40405720120634,262.70161587769,52.97965585131136,0.0,0.01422058768127558,281.8802271773991,177.6851937606176,7.132626445283409,13.242975110874262,0.0,0.32416145105653144,0.4169436885393018,20.508523391999915
hybrid,full,6144,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,33.13780647377694,2.158462113059394,41.23595896235071,0.0,0.0006493985571643265,134.81135063505076,106.03579155400173,3.646253836732802,10.351791764239891,0.0,0.029383411054943194,0.29102799877468544,22.001915900999848
hybrid,full,6144,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,80.39657948502838,26.397663817673806,100.99349092229406,0.0,0.006286714894882325,301.125528656176,277.93766742116844,5.537576240005944,11.571001593042286,0.0,0.10275731374004247,0.4480942489856537,21.240670067999417
legacy,128,128,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,80.22845955304716,438.8056266750193,211.05746638051335,72.19304292189176,0.0,0.0,0.0,0.0,0.0,0.0,0.4189537571976265,0.4193819523820274,22.954904313000043
legacy,128,128,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,53.556815322624985,109.81001831754588,212.51002241163107,159.69129717444787,0.0,0.0,0.0,0.0,0.0,0.0,0.20958055092736624,0.4208226293143299,24.293430237000393
legacy,128,128,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,80.81028078455046,120.78891451622526,355.64394412064394,250.85966842408493,0.0,0.0,0.0,0.0,0.0,0.0,0.21980802034159289,0.544398708148605,18.62845654100056
legacy,128,128,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,41.318971033410854,25.442645221875893,154.8528330945723,191.5752609842495,0.0,0.0,0.0,0.0,0.0,0.0,0.10088140606053406,0.35922698615055393,22.837619355000243
legacy,128,128,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,56.575911801812566,30.432859636924917,270.70695247949334,208.04339409989484,0.0,0.0,0.0,0.0,0.0,0.0,0.11033197113606721,0.47496223751604133,30.472394102999715
legacy,128,128,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,65.19089850105959,260.6901688946359,207.0525913931898,118.97532622171053,0.0,0.0,0.0,0.0,0.0,0.0,0.3229180508393025,0.41538395029296876,23.005164297999727
legacy,128,128,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,21.261219123226493,2.1419476961413633,100.9721199653226,88.23690444757447,0.0,0.0,0.0,0.0,0.0,0.0,0.029270788825321147,0.29007487534158405,25.13379500300016
legacy,128,128,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,52.2757104390536,26.195707144106194,239.68601372521485,204.5996730821613,0.0,0.0,0.0,0.0,0.0,0.0,0.10236348400500286,0.4469209603173837,24.074489358999926
legacy,256,256,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,80.51457618815162,440.5345647413328,211.83568443639166,72.26093651564025,0.0,0.0,0.0,0.0,0.0,0.0,0.41977830565255886,0.420154420457915,23.112963290999687
legacy,256,256,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,53.75226476480415,110.24225667830167,213.2744365307231,160.25368967421258,0.0,0.0,0.0,0.0,0.0,0.0,0.20999262527841464,0.42157881482462556,24.59144842400019
legacy,256,256,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,80.88317513301199,121.16659293003818,356.739035920621,250.0429473464487,0.0,0.0,0.0,0.0,0.0,0.0,0.22015139602558798,0.5452362148040525,18.506766913999854
legacy,256,256,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,41.46385013209642,25.54281896459446,155.43632913208899,192.19550309218434,0.0,0.0,0.0,0.0,0.0,0.0,0.10107980800257678,0.35990314568886567,22.96683284900064
legacy,256,256,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,56.77548957210376,30.552674075191693,271.7066166189693,208.72011545477284,0.0,0.0,0.0,0.0,0.0,0.0,0.1105489467614987,0.4758383974794465,32.108419016999505
