sample,harmonic,lsoda_success,cn_success,lsoda_time_s,cn_time_s,current_nrmse,dc_nrmse,global_relative_strength,global_resolved,lockin_relative_strength,lockin_resolved,global_amplitude_relative_error,global_phase_error_rad,lockin_amplitude_nrmse,lockin_phase_rmse_rad,peak_shift_v
8,3,True,True,7.145081794000362,0.1594177300003139,0.00013853808983396048,0.00038041806706040344,0.19148727815670163,True,0.36952922361135776,True,0.00013773927880543117,9.922954838037512e-05,3.5617074175923495e-05,1.4268698542181235,0.0
8,4,True,True,7.145081794000362,0.1594177300003139,0.00013853808983396048,0.00038041806706040344,0.10284069447307741,True,0.43742989102417906,True,0.00020164426451280398,5.2197168774803515e-05,8.694778978044661e-05,1.087536945971372,0.0
8,5,True,True,7.145081794000362,0.1594177300003139,0.00013853808983396048,0.00038041806706040344,0.03334059435200719,True,0.21872551828959155,True,0.000278014638852068,0.00014211809502384654,0.00017706379228890772,1.451393828733018,0.0
8,6,True,True,7.145081794000362,0.1594177300003139,0.00013853808983396048,0.00038041806706040344,0.02182362028898522,True,0.22003048023884508,True,0.0009250088375398733,0.00030719936977652296,0.0001841061865014628,1.3142359518387905,0.0
8,7,True,True,7.145081794000362,0.1594177300003139,0.00013853808983396048,0.00038041806706040344,0.008089884684826649,False,0.13419107700121075,True,0.0004979231863086538,0.0009068328546306681,0.00032840733538128217,1.035432233306182,0.0
9,1,True,True,3.8606893810001566,0.13169938300006834,8.90870721234461e-05,1.5355889266369693e-05,1.0,True,1.0,True,5.1826218428550185e-05,2.0368503922701953e-05,5.8375035780786506e-05,3.011091792223541e-05,0.0
9,2,True,True,3.8606893810001566,0.13169938300006834,8.90870721234461e-05,1.5355889266369693e-05,0.05518307731700397,True,0.06118229978022236,True,0.00015564360811171012,0.00026549386028262845,0.00010825594286507157,0.05619480715647299,0.0
9,3,True,True,3.8606893810001566,0.13169938300006834,8.90870721234461e-05,1.5355889266369693e-05,0.02385329013794827,True,0.026688247770211615,True,0.0003484809627640583,0.00012881512919138416,0.000259563717901893,0.03838003551420979,0.0
9,4,True,True,3.8606893810001566,0.13169938300006834,8.90870721234461e-05,1.5355889266369693e-05,0.00806997986379717,False,0.009215606237256863,False,4.855785496634404e-05,0.00037859626002221397,0.0008395087631854135,0.07166757822792061,0.0
9,5,True,True,3.8606893810001566,0.13169938300006834,8.90870721234461e-05,1.5355889266369693e-05,0.0022021590764416785,False,0.002583258371443427,False,0.011722824568575872,0.008136640062182732,0.0039111032761024395,0.7011465522327764,0.0
9,6,True,True,3.8606893810001566,0.13169938300006834,8.90870721234461e-05,1.5355889266369693e-05,0.000503787938815435,False,0.0006169920645990554,False,0.004130600354279617,0.030960356359611474,0.010669574530127058,0.7821923240646995,0.0
9,7,True,True,3.8606893810001566,0.13169938300006834,8.90870721234461e-05,1.5355889266369693e-05,9.297515686059837e-05,False,0.0001437657069546187,False,0.038293371935703736,0.011955396623817728,0.0699312885331979,0.8295632880760001,0.0
10,1,True,True,5.373930708999978,0.1714910300001975,7.712162352693325e-06,1.5529221416981378e-06,1.0,True,1.0,True,5.700882741358703e-07,2.0881233684377776e-06,1.2864311026109755e-06,1.683857108243388e-05,0.0
10,2,True,True,5.373930708999978,0.1714910300001975,7.712162352693325e-06,1.5529221416981378e-06,0.21280560391599773,True,0.20591675101939547,True,3.7961106322845886e-07,2.779951369102917e-06,1.0989206935611177e-05,3.6782154815598066e-05,0.0
10,3,True,True,5.373930708999978,0.1714910300001975,7.712162352693325e-06,1.5529221416981378e-06,0.010607934463700877,False,0.0565375720359263,True,6.0482841954016944e-05,0.00021576212152285557,6.237686298626939e-05,0.00012451433559152475,0.0
10,4,True,True,5.373930708999978,0.1714910300001975,7.712162352693325e-06,1.5529221416981378e-06,0.007743916759547701,False,0.03144422556649567,True,0.00013477229713307527,1.4061950373012166e-06,0.00011334501193498514,0.00019240324260342274,0.0
10,5,True,True,5.373930708999978,0.1714910300001975,7.712162352693325e-06,1.5529221416981378e-06,0.0007596745421894664,False,0.020169183167027194,True,0.0005285354441875756,9.590995223929255e-05,0.00019307455621052358,0.0006012349253874542,0.0
10,6,True,True,5.373930708999978,0.1714910300001975,7.712162352693325e-06,1.5529221416981378e-06,0.000897353952848875,False,0.013511068669979321,False,0.0005376208341106698,9.543768847297684e-05,0.00028723070356729635,0.0017602310111996837,0.0
10,7,True,True,5.373930708999978,0.1714910300001975,7.712162352693325e-06,1.5529221416981378e-06,0.00031823368291784284,False,0.009342692926079598,False,0.0012765997911981786,0.0007189023986158283,0.0004167554342776843,0.006610039227875366,0.0
11,1,True,True,4.72401242900014,0.15842404699969848,4.143152223694052e-06,2.1521957469630212e-07,1.0,True,1.0,True,9.212646569742561e-08,1.5952395839846645e-06,3.091121611502326e-07,6.901885545327009e-06,0.0
11,2,True,True,4.72401242900014,0.15842404699969848,4.143152223694052e-06,2.1521957469630212e-07,0.22668981851818198,True,0.20061165106231624,True,6.854359381573864e-07,1.7098222873102031e-06,1.967184635523455e-06,7.137435618300612e-06,0.0
11,3,True,True,4.72401242900014,0.15842404699969848,4.143152223694052e-06,2.1521957469630212e-07,0.014862466862830128,False,0.027711996696246046,True,8.717176103581389e-06,5.9323242961317746e-05,2.1979758655168785e-05,0.00013363996360256616,0.0
11,4,True,True,4.72401242900014,0.15842404699969848,4.143152223694052e-06,2.1521957469630212e-07,0.002183443923009192,False,0.007059650618765761,False,9.936152981697104e-05,0.00010014301685545844,5.608381548186257e-05,0.000527589052497114,0.0
11,5,True,True,4.72401242900014,0.15842404699969848,4.143152223694052e-06,2.1521957469630212e-07,0.00017104262814934858,False,0.002526144792315045,False,0.0025139253008548287,0.002318046661462958,0.0002774283747866237,0.00046059186923118263,0.0
11,6,True,True,4.72401242900014,0.15842404699969848,4.143152223694052e-06,2.1521957469630212e-07,7.742014250030222e-05,False,0.0013039558822691923,False,0.0045865324482800415,0.007479462488127364,0.0006080218503585522,0.0031600084326978105,0.0
11,7,True,True,4.72401242900014,0.15842404699969848,4.143152223694052e-06,2.1521957469630212e-07,3.586361287405277e-05,False,0.0009087006814880366,False,0.0027525703589284514,0.0052111173797495525,0.0008500033355019627,0.026661773487573502,0.0
12,1,True,True,4.809782232000089,0.15652633099989544,7.681608525712317e-05,1.2494508622142045e-05,1.0,True,1.0,True,3.129344842141578e-05,2.726661396668106e-05,1.0362247232419609e-05,6.784335991445171e-05,0.0
12,2,True,True,4.809782232000089,0.15652633099989544,7.681608525712317e-05,1.2494508622142045e-05,0.23900529740440452,True,0.7339478003508741,True,1.5587933448193515e-05,5.210456559878729e-06,2.2802705704507634e-05,0.01070362554977352,0.0
12,3,True,True,4.809782232000089,0.15652633099989544,7.681608525712317e-05,1.2494508622142045e-05,0.02222934072359339,True,0.36230308077178813,True,0.0011721735910452736,0.000867077984609832,7.448422047341902e-05,0.017429109006749547,0.0
12,4,True,True,4.809782232000089,0.15652633099989544,7.681608525712317e-05,1.2494508622142045e-05,0.067865290059519,True,0.37631724468739136,True,0.00013473214313180503,2.8846355563771908e-05,9.677111339410866e-05,0.02727361131435671,0.0
12,5,True,True,4.809782232000089,0.15652633099989544,7.681608525712317e-05,1.2494508622142045e-05,0.013453992070816309,False,0.2972063041389047,True,0.00011518213229563507,0.0006437827554721666,0.0001588201252224326,0.22309884161326674,0.0
