profile_id,feature_mode,parameter,truth_id,normalized_coordinate,truth_coordinate,is_truth,physical_value,total_loss,ode_success,tafel_failed,runtime_seconds,dc,common_harmonics,dataset_specific_harmonics,phase,lockin_common_amplitude,lockin_dataset_specific_amplitude,lockin_common_phase,lockin_dataset_specific_phase,physical
hybrid__G_OH,hybrid,G_OH,mixed_b,0.525,0.5999999999999999,False,1.3250000000000002,79.40270374849307,True,False,8.273862496003858,4.2175141501014215,53.50418219927754,0.0,0.00036352500242035565,338.6364326433753,0.0,0.6550085458916214,0.0,1.7678817015004576e-05
hybrid__G_OH,hybrid,G_OH,mixed_b,0.55,0.5999999999999999,False,1.35,26.636538302923118,True,False,8.560117868997622,1.8336802226931939,18.338978400938288,0.0,7.971288427049167e-05,112.73486630582244,0.0,0.2750824210152383,0.0,4.4512621532448225e-06
hybrid__G_OH,hybrid,G_OH,mixed_b,0.5750000000000001,0.5999999999999999,False,1.375,5.105134978938939,True,False,7.805669441004284,0.4427920740134616,3.501030485921667,0.0,1.8707815085336206e-05,21.53164164766317,0.0,0.05019145093974693,0.0,5.283415627458344e-07
hybrid__G_OH,hybrid,G_OH,mixed_b,0.5999999999999999,0.5999999999999999,True,1.4,0.0,True,False,7.561233805005031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid__G_OH,hybrid,G_OH,mixed_b,0.625,0.5999999999999999,False,1.425,2.9180731027170435,True,False,7.495227157000045,0.3947682876335571,1.9636658408986394,0.0,7.349943709334381e-05,12.200599634174003,0.0,0.03125823050934407,0.0,2.093258061420328e-08
hybrid__G_OH,hybrid,G_OH,mixed_b,0.65,0.5999999999999999,False,1.4500000000000002,8.703167071013322,True,False,6.944385745002364,1.4526146008979826,5.78836221977962,0.0,0.0005556023071432566,36.15862151301874,0.0,0.11568112042215242,0.0,2.9864097046673406e-07
hybrid__G_OH,hybrid,G_OH,mixed_b,0.675,0.5999999999999999,False,1.475,14.576576400862233,True,False,6.956528669004911,2.9538612645822955,9.561146458070539,0.0,0.002233908471426805,60.11440617102839,0.0,0.2512340302968298,0.0,1.7186169187120803e-07
hybrid__G_OH,hybrid,G_OH,mixed_b,0.7000000000000001,0.5999999999999999,False,1.5,19.387606111680398,True,False,6.315119120998133,4.67369154855999,12.491259475943352,0.0,0.006614712410506078,79.32863356428179,0.0,0.4378312555731374,0.0,1.6332161784954416e-09
hybrid__G_OH,hybrid,G_OH,mixed_b,0.7250000000000001,0.5999999999999999,False,1.5250000000000001,22.91923315082929,True,False,6.454691304999869,6.446175557272077,14.422142786366475,0.0,0.015417164459829436,93.03646982388882,0.0,0.6759603964443186,0.0,2.5714907020902863e-08
hybrid__G_OH,hybrid,G_OH,mixed_b,0.75,0.5999999999999999,False,1.55,45.37326526463754,True,True,6.281806883001991,8.267664763605827,15.512461094620386,0.0,0.02873513653930171,102.09362413291916,0.0,0.9638411955030548,0.0,100.0
hybrid__G_OH,hybrid,G_OH,mixed_b,0.775,0.5999999999999999,False,1.5750000000000002,47.09275344210626,True,True,5.883229276994825,10.450851287505504,16.029628304089094,0.0,0.04444153607451997,107.63207913159775,0.0,1.3067669512644455,0.0,100.0
hybrid__G_OH,hybrid,G_OH,mixed_b,0.8,0.5999999999999999,False,1.6,48.49208399812245,True,True,6.072082239996234,13.984645796937844,16.20648885762541,0.0,0.06030899591348448,110.52009286824668,0.0,1.6888834718888508,0.0,100.0
hybrid__G_OH,hybrid,G_OH,mixed_b,0.8250000000000001,0.5999999999999999,False,1.625,50.22174651268945,True,True,5.893001623997407,21.392919620098986,16.188193995099116,0.0,0.07448261264104543,111.32984974349922,0.0,2.123286592108864,0.0,100.0
hybrid__G_OH,hybrid,G_OH,mixed_b,0.8500000000000001,0.5999999999999999,False,1.6500000000000001,1000000000.0,False,False,0.026152734993956983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0
hybrid__G_OH,hybrid,G_OH,mixed_b,0.875,0.5999999999999999,False,1.675,61.950084505145334,True,True,5.758414803996857,82.10625755255879,15.82640544940695,0.0,0.09293653624554168,108.66279830612923,0.0,3.0620246813861307,0.0,100.0
hybrid__G_OH,hybrid,G_OH,mixed_b,0.9,0.5999999999999999,False,1.7000000000000002,1000000000.0,False,False,0.02738205000059679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0
hybrid__G_OH,hybrid,G_OH,mixed_b,0.925,0.5999999999999999,False,1.725,79.55664839548452,True,True,6.030500815999403,174.6083167997072,15.1580861528476,0.0,0.10078951158660714,104.22593097682235,0.0,3.6901185364587605,0.0,100.0
hybrid__G_OH,hybrid,G_OH,mixed_b,0.9500000000000001,0.5999999999999999,False,1.75,87.71332030790202,True,True,5.871281378997082,217.60810228868473,14.71176752961639,0.0,0.1027608993386233,102.45941638781085,0.0,3.684554434059506,0.0,100.0
